customer_id,type_of_client,total_ytd_order,total_order_amount_ytd,YTD_amount_negative,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
2239321667,NULL,24,158.19,1,0.00,1,1,0,Private,Craft-repair,United-States,40,Some-college,10,Divorced,Not-in-family,White
2239708200,NULL,47,275.53,1,202.95,1,1,0,Private,Sales,United-States,43,Bachelors,13,Never-married,Not-in-family,White
2240977259,NULL,231,1401.50,1,191.91,1,0,0,Private,Sales,United-States,17,10th,6,Never-married,Own-child,White
2240980228,NULL,30,252.89,1,0.00,1,1,0,Private,Transport-moving,United-States,60,12th,8,Divorced,Other-relative,Black
2246229559,NULL,20,270.40,1,0.00,1,1,0,Private,Other-service,United-States,37,HS-grad,9,Never-married,Not-in-family,White
2246791873,NULL,1,29.70,1,29.70,1,1,1,Private,Sales,United-States,28,HS-grad,9,Married-civ-spouse,Husband,White
2247394323,NULL,15,47.99,1,47.99,1,1,1,Private,Exec-managerial,United-States,57,Bachelors,13,Married-civ-spouse,Husband,White
2249135510,NULL,1,440.00,1,0.00,1,1,1,Private,Craft-repair,United-States,33,HS-grad,9,Married-civ-spouse,Husband,White
2249917968,NULL,1,-2.95,0,0.00,1,1,1,Private,Craft-repair,United-States,36,HS-grad,9,Married-civ-spouse,Husband,White
2251087583,Wholesaler,88,1058.16,1,402.23,1,1,1,Private,Craft-repair,United-States,42,Some-college,10,Married-civ-spouse,Husband,Black
2251133175,NULL,44,476.05,1,0.00,1,0,0,Private,Adm-clerical,United-States,30,Some-college,10,Divorced,Unmarried,White
2251607360,NULL,18,74.20,1,12.42,1,1,1,Private,Farming-fishing,United-States,44,HS-grad,9,Married-civ-spouse,Husband,White
2256172497,NULL,5,104.00,1,0.00,1,1,1,Private,Sales,United-States,36,Some-college,10,Married-civ-spouse,Husband,White
2256589357,Wholesaler,350,3019.36,1,688.33,1,1,1,Private,Craft-repair,United-States,39,Some-college,10,Married-spouse-absent,Unmarried,White
2257821385,NULL,2,358.00,1,0.00,1,1,0,Private,Adm-clerical,United-States,36,Some-college,10,Divorced,Not-in-family,White
2257972319,NULL,26,134.46,1,134.46,1,1,1,Private,Prof-specialty,United-States,46,Bachelors,13,Married-civ-spouse,Husband,White
2258369043,NULL,15,73.18,1,51.23,1,1,0,Private,Craft-repair,United-States,32,Some-college,10,Divorced,Unmarried,White
2258418331,NULL,23,365.90,1,0.00,1,1,1,Private,Prof-specialty,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
2259045459,NULL,6,88.10,1,0.00,1,1,1,Private,Adm-clerical,United-States,63,HS-grad,9,Married-civ-spouse,Husband,Black
2259254968,NULL,53,449.36,1,188.20,1,1,0,Private,Craft-repair,United-States,59,HS-grad,9,Divorced,Not-in-family,White
2262816383,Personal,31,163.43,1,41.20,1,1,1,Private,Machine-op-inspct,United-States,41,Some-college,10,Married-civ-spouse,Husband,White
2262962074,NULL,15,134.69,1,112.60,1,1,1,Private,Exec-managerial,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
2263417133,Wholesaler,52,304.70,1,90.15,1,1,0,Private,Craft-repair,United-States,24,Some-college,10,Never-married,Other-relative,White
2265408960,NULL,67,506.30,1,112.10,1,0,0,Private,Adm-clerical,United-States,24,Some-college,10,Never-married,Own-child,White
2265928590,NULL,220,1473.52,1,1234.37,1,1,1,Private,Adm-clerical,United-States,41,HS-grad,9,Married-civ-spouse,Husband,Black
2265939751,NULL,10,120.04,1,120.04,1,1,0,Private,Exec-managerial,United-States,38,Bachelors,13,Divorced,Not-in-family,White
2266744758,NULL,29,78.04,1,24.10,1,0,0,Federal-gov,Adm-clerical,United-States,30,Assoc-acdm,12,Divorced,Not-in-family,White
2266798689,NULL,55,299.04,1,32.40,1,1,1,Private,Handlers-cleaners,United-States,38,11th,7,Married-civ-spouse,Husband,White
2267088570,NULL,102,974.41,1,0.00,1,1,1,Private,Exec-managerial,United-States,33,11th,7,Married-civ-spouse,Husband,White
2267300596,NULL,6,52.80,1,0.00,1,0,0,Self-emp-not-inc,Sales,United-States,18,11th,7,Never-married,Own-child,White
2268188942,NULL,195,1624.27,1,-381.95,0,1,0,Self-emp-not-inc,Craft-repair,United-States,26,HS-grad,9,Never-married,Own-child,White
2268944885,NULL,228,3101.31,1,1415.26,1,1,0,Private,Sales,United-States,24,12th,8,Never-married,Other-relative,White
2269828043,NULL,40,226.20,1,226.20,1,0,0,Private,Other-service,United-States,56,HS-grad,9,Widowed,Unmarried,White
2271402274,NULL,19,380.13,1,203.60,1,1,1,Private,Other-service,United-States,56,10th,6,Married-civ-spouse,Husband,Black
2271460550,NULL,23,699.05,1,0.00,1,1,1,Private,Handlers-cleaners,United-States,32,HS-grad,9,Married-civ-spouse,Husband,White
2274760556,NULL,47,240.60,1,240.60,1,1,1,Private,Craft-repair,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
2278015187,NULL,16,842.91,1,842.91,1,1,0,Private,Sales,United-States,32,Bachelors,13,Never-married,Not-in-family,White
2278709196,Wholesaler,337,11206.91,1,2243.86,1,1,1,Private,Exec-managerial,India,55,Bachelors,13,Married-civ-spouse,Husband,Other
2278874533,NULL,256,1827.00,1,1827.00,1,1,1,Private,Sales,United-States,39,Bachelors,13,Married-civ-spouse,Husband,White
2279663561,NULL,14,163.84,1,163.84,1,1,0,Local-gov,Protective-serv,Peru,26,Some-college,10,Never-married,Not-in-family,White
2281863291,NULL,77,624.25,1,0.00,1,0,0,Private,Prof-specialty,United-States,41,Prof-school,15,Divorced,Unmarried,White
2282083970,Wholesaler,7,113.30,1,0.00,1,1,1,Self-emp-not-inc,Craft-repair,United-States,38,HS-grad,9,Married-civ-spouse,Husband,White
2282718300,NULL,136,852.73,1,122.58,1,1,0,Federal-gov,Farming-fishing,United-States,53,Some-college,10,Divorced,Not-in-family,White
2283344490,Wholesaler,139,1296.69,1,489.04,1,1,1,Private,Craft-repair,United-States,34,HS-grad,9,Married-civ-spouse,Husband,White
2283732523,NULL,69,3014.71,1,793.90,1,0,0,Private,Adm-clerical,United-States,27,HS-grad,9,Never-married,Not-in-family,White
2286872942,NULL,51,520.78,1,314.34,1,0,0,Private,Other-service,United-States,24,HS-grad,9,Never-married,Not-in-family,White
2286935361,Wholesaler,153,1294.31,1,395.89,1,1,1,Private,Machine-op-inspct,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
2287640441,NULL,7,66.96,1,0.00,1,1,0,Private,Sales,United-States,42,HS-grad,9,Divorced,Not-in-family,White
2290244886,NULL,46,680.11,1,0.00,1,1,0,Private,Other-service,United-States,18,11th,7,Never-married,Own-child,White
2290264710,NULL,35,361.82,1,0.00,1,1,1,Private,Machine-op-inspct,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
2291542227,NULL,272,2460.62,1,506.45,1,0,0,Local-gov,Adm-clerical,United-States,24,Assoc-acdm,12,Never-married,Own-child,White
2293038211,NULL,112,1123.10,1,201.54,1,1,0,Private,Handlers-cleaners,United-States,28,HS-grad,9,Never-married,Own-child,White
2294901105,NULL,13,165.22,1,0.00,1,0,0,Private,Prof-specialty,United-States,47,Assoc-voc,11,Divorced,Unmarried,White
2296662574,NULL,7,446.80,1,0.00,1,1,0,Private,Prof-specialty,United-States,28,10th,6,Separated,Not-in-family,White
2297802029,NULL,23,457.16,1,0.00,1,1,1,Self-emp-not-inc,Craft-repair,United-States,29,Some-college,10,Married-civ-spouse,Husband,White
2301083687,NULL,16,97.38,1,0.00,1,0,0,Private,Adm-clerical,United-States,24,Bachelors,13,Never-married,Own-child,White
2301245057,NULL,65,377.81,1,369.31,1,1,1,Private,Sales,Peru,30,Bachelors,13,Married-civ-spouse,Husband,White
2302879016,Wholesaler,305,3666.23,1,883.68,1,1,1,Private,Prof-specialty,United-States,33,Masters,14,Married-civ-spouse,Husband,White
2304209002,NULL,7,115.50,1,0.00,1,1,1,Self-emp-inc,Sales,United-States,37,Assoc-voc,11,Married-civ-spouse,Husband,White
2305634790,NULL,17,25.15,1,0.00,1,1,1,Private,Prof-specialty,United-States,73,Bachelors,13,Married-civ-spouse,Husband,White
2307251076,NULL,5,6.62,1,0.00,1,1,1,Local-gov,Exec-managerial,United-States,45,Some-college,10,Married-civ-spouse,Husband,White
2308577665,NULL,10,127.15,1,0.00,1,1,1,Private,Machine-op-inspct,Canada,26,Masters,14,Married-civ-spouse,Husband,White
2316086674,NULL,16,160.06,1,0.00,1,0,0,Private,Other-service,United-States,22,HS-grad,9,Never-married,Unmarried,White
2316894255,NULL,1,200.00,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,52,7th-8th,4,Never-married,Own-child,White
2318213328,NULL,7,176.50,1,0.00,1,0,0,Private,Tech-support,United-States,32,Assoc-acdm,12,Never-married,Own-child,White
2318365689,NULL,3,17.60,1,17.60,1,1,0,Private,Adm-clerical,United-States,41,HS-grad,9,Separated,Not-in-family,Black
2319620759,NULL,122,952.41,1,0.00,1,1,0,Private,Other-service,United-States,20,HS-grad,9,Never-married,Own-child,White
2320518891,Wholesaler,126,1214.81,1,635.58,1,1,0,Private,Exec-managerial,United-States,22,Bachelors,13,Never-married,Unmarried,White
2321296073,Personal,4,91.85,1,91.85,1,0,0,Private,Other-service,Japan,24,HS-grad,9,Divorced,Own-child,White
2321500849,NULL,66,173.15,1,173.15,1,1,1,Self-emp-not-inc,Craft-repair,Iran,48,Some-college,10,Married-civ-spouse,Husband,White
2322935445,NULL,19,271.40,1,118.20,1,1,1,Federal-gov,Craft-repair,United-States,90,HS-grad,9,Married-civ-spouse,Husband,White
2326015482,NULL,20,92.47,1,38.06,1,0,0,Private,Other-service,United-States,52,HS-grad,9,Divorced,Not-in-family,White
2327219997,NULL,13,107.90,1,0.00,1,1,0,Private,Exec-managerial,United-States,31,HS-grad,9,Divorced,Not-in-family,White
2327755330,NULL,32,238.44,1,0.00,1,0,0,Private,Other-service,United-States,18,11th,7,Never-married,Own-child,White
2329301936,NULL,25,251.51,1,0.00,1,1,0,Private,Adm-clerical,United-States,34,HS-grad,9,Divorced,Not-in-family,Black
2329348438,Wholesaler,69,258.59,1,194.64,1,0,0,Private,Sales,United-States,28,HS-grad,9,Never-married,Not-in-family,White
2331176315,NULL,5,56.30,1,0.00,1,1,0,Private,Machine-op-inspct,United-States,39,HS-grad,9,Never-married,Own-child,White
2331460693,NULL,51,261.87,1,0.00,1,1,0,Private,Exec-managerial,United-States,38,Bachelors,13,Never-married,Not-in-family,White
2333779375,NULL,20,159.98,1,47.61,1,1,1,Private,Machine-op-inspct,United-States,52,11th,7,Married-civ-spouse,Husband,White
2334001955,Wholesaler,30,276.47,1,158.86,1,1,1,Private,Handlers-cleaners,United-States,45,HS-grad,9,Married-civ-spouse,Husband,White
2334214697,Wholesaler,113,724.97,1,475.68,1,1,1,Private,Exec-managerial,United-States,51,Masters,14,Married-civ-spouse,Husband,White
2334364036,NULL,5,-175.20,0,-142.35,0,0,0,Private,Tech-support,United-States,58,Some-college,10,Widowed,Not-in-family,White
2335771996,Wholesaler,61,312.63,1,27.00,1,1,1,Private,Sales,United-States,56,Bachelors,13,Married-civ-spouse,Husband,White
2337262930,NULL,9,30.66,1,30.66,1,0,1,Private,Adm-clerical,United-States,40,HS-grad,9,Married-civ-spouse,Wife,White
2338261133,Personal,91,466.21,1,25.73,1,1,0,Private,Machine-op-inspct,United-States,53,HS-grad,9,Divorced,Unmarried,Black
2338479957,Wholesaler,145,1694.63,1,591.46,1,1,1,Private,Craft-repair,United-States,34,HS-grad,9,Married-civ-spouse,Other-relative,Amer-Indian-Eskimo
2339364699,NULL,28,240.54,1,16.35,1,0,0,Private,Prof-specialty,United-States,59,Some-college,10,Divorced,Not-in-family,White
2341946125,NULL,36,142.30,1,0.00,1,0,0,Private,Other-service,United-States,59,Some-college,10,Divorced,Unmarried,White
2342789968,NULL,16,45.63,1,45.63,1,1,0,Federal-gov,Handlers-cleaners,United-States,53,Some-college,10,Divorced,Not-in-family,White
2343588026,NULL,64,1035.62,1,295.35,1,0,0,Private,Sales,United-States,23,HS-grad,9,Never-married,Not-in-family,White
2343965930,NULL,25,236.55,1,0.00,1,0,1,Private,Adm-clerical,United-States,38,HS-grad,9,Married-civ-spouse,Wife,White
2344638426,NULL,10,52.88,1,0.00,1,0,0,Private,Machine-op-inspct,United-States,31,Some-college,10,Never-married,Not-in-family,White
2345737368,NULL,96,935.21,1,9.95,1,1,1,Private,Craft-repair,United-States,28,HS-grad,9,Married-civ-spouse,Husband,White
2347701627,NULL,12,64.34,1,64.34,1,1,1,Self-emp-inc,Farming-fishing,United-States,47,HS-grad,9,Married-spouse-absent,Not-in-family,White
2348049875,NULL,16,76.93,1,0.00,1,0,1,Private,Tech-support,United-States,61,Some-college,10,Married-civ-spouse,Wife,White
2348747738,Wholesaler,40,240.46,1,240.46,1,1,1,Private,Exec-managerial,United-States,68,Bachelors,13,Married-civ-spouse,Husband,White
2349558698,Wholesaler,59,633.22,1,428.63,1,1,0,Private,Handlers-cleaners,United-States,30,HS-grad,9,Divorced,Own-child,White
2349834212,Wholesaler,316,3593.35,1,1634.57,1,1,1,Self-emp-inc,Exec-managerial,United-States,34,HS-grad,9,Married-civ-spouse,Husband,White
2350627829,Wholesaler,37,255.78,1,0.00,1,1,0,Private,Craft-repair,United-States,27,Some-college,10,Never-married,Not-in-family,White
2351313043,NULL,14,159.85,1,0.00,1,0,0,Local-gov,Adm-clerical,United-States,62,Assoc-voc,11,Divorced,Not-in-family,Black
2351456127,NULL,285,1135.28,1,469.08,1,1,0,Self-emp-inc,Craft-repair,United-States,40,Bachelors,13,Separated,Own-child,White
2351879075,NULL,69,905.11,1,511.30,1,0,0,Private,Exec-managerial,United-States,23,Some-college,10,Never-married,Not-in-family,White
2352475398,NULL,105,712.74,1,261.85,1,1,1,Private,Machine-op-inspct,United-States,34,Some-college,10,Married-civ-spouse,Husband,Black
2353592356,NULL,62,1501.31,1,182.30,1,1,1,Private,Prof-specialty,United-States,27,Bachelors,13,Married-spouse-absent,Not-in-family,White
2356033148,NULL,20,111.05,1,0.00,1,1,1,Private,Tech-support,United-States,62,HS-grad,9,Married-civ-spouse,Husband,White
2359036132,NULL,87,375.48,1,0.00,1,1,1,Private,Exec-managerial,United-States,60,Bachelors,13,Married-civ-spouse,Husband,White
2362429296,Wholesaler,14,142.50,1,142.50,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,60,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo
2363031191,NULL,62,646.06,1,646.06,1,1,1,Private,Transport-moving,United-States,51,12th,8,Married-civ-spouse,Husband,White
2365362582,NULL,51,166.86,1,166.86,1,0,0,Private,Adm-clerical,United-States,21,Assoc-voc,11,Never-married,Not-in-family,White
2365997212,NULL,231,1928.91,1,1928.91,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,41,Masters,14,Married-civ-spouse,Husband,White
2366366141,NULL,102,521.99,1,0.00,1,0,0,Private,Prof-specialty,United-States,68,Masters,14,Never-married,Not-in-family,White
2369402346,NULL,38,466.20,1,466.20,1,1,0,Private,Handlers-cleaners,United-States,26,HS-grad,9,Never-married,Not-in-family,White
2371551639,NULL,109,415.04,1,190.46,1,1,1,Private,Adm-clerical,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
2372026033,NULL,195,655.67,1,0.00,1,1,1,Private,Prof-specialty,United-States,60,HS-grad,9,Married-civ-spouse,Husband,White
2373691041,Wholesaler,83,297.78,1,297.78,1,1,1,Private,Transport-moving,United-States,55,Some-college,10,Married-civ-spouse,Husband,White
2375999759,NULL,87,539.26,1,0.00,1,0,0,Local-gov,Other-service,United-States,50,HS-grad,9,Never-married,Not-in-family,Black
2376211818,NULL,25,97.58,1,97.58,1,0,1,Private,Other-service,United-States,33,11th,7,Married-civ-spouse,Wife,White
2376621986,NULL,83,1032.85,1,561.90,1,1,0,Private,Prof-specialty,United-States,18,10th,6,Never-married,Own-child,White
2378129225,NULL,1,56.16,1,56.16,1,1,1,Private,Sales,United-States,34,HS-grad,9,Married-spouse-absent,Not-in-family,White
2379659254,NULL,63,230.51,1,230.51,1,0,0,Private,Adm-clerical,United-States,27,Some-college,10,Widowed,Unmarried,White
2379744965,NULL,33,174.37,1,174.37,1,1,1,Federal-gov,Handlers-cleaners,United-States,36,Some-college,10,Married-civ-spouse,Husband,White
2382139292,NULL,42,242.48,1,0.00,1,1,1,Private,Craft-repair,United-States,32,HS-grad,9,Married-civ-spouse,Husband,White
2383044788,Wholesaler,370,2179.77,1,469.84,1,1,0,Private,Transport-moving,United-States,43,9th,5,Divorced,Not-in-family,Black
2384086247,Personal,56,852.94,1,99.55,1,0,0,Private,Exec-managerial,United-States,45,Assoc-voc,11,Divorced,Not-in-family,White
2384750894,NULL,42,534.68,1,0.00,1,1,1,Private,Exec-managerial,United-States,35,Masters,14,Married-civ-spouse,Husband,White
2384766934,NULL,28,216.23,1,43.95,1,1,1,Private,Adm-clerical,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
2387001388,NULL,7,64.85,1,0.00,1,1,1,Private,Craft-repair,United-States,50,HS-grad,9,Married-civ-spouse,Husband,White
2388507911,NULL,79,702.66,1,0.00,1,1,1,Private,Exec-managerial,United-States,29,Some-college,10,Married-civ-spouse,Husband,White
2388637395,NULL,1,-3.75,0,0.00,1,1,1,State-gov,Transport-moving,United-States,25,HS-grad,9,Married-civ-spouse,Husband,White
2388669038,Wholesaler,16,56.45,1,56.45,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,46,HS-grad,9,Married-civ-spouse,Husband,White
2389260359,Wholesaler,46,593.87,1,83.30,1,1,1,Self-emp-not-inc,Sales,United-States,63,Bachelors,13,Married-civ-spouse,Husband,White
2390420372,NULL,26,360.99,1,0.00,1,0,0,Private,Other-service,United-States,26,11th,7,Separated,Unmarried,White
2390504307,NULL,28,48.13,1,48.13,1,1,1,Private,Prof-specialty,United-States,66,7th-8th,4,Married-civ-spouse,Husband,White
2390929836,NULL,21,179.75,1,0.00,1,1,1,Private,Sales,United-States,52,Masters,14,Married-civ-spouse,Husband,White
2391861417,NULL,8,52.45,1,0.00,1,1,0,Private,Machine-op-inspct,United-States,40,Some-college,10,Divorced,Own-child,White
2392282597,NULL,7,26.30,1,0.00,1,0,0,Private,Other-service,United-States,23,Some-college,10,Never-married,Own-child,White
2394011543,NULL,94,737.18,1,0.00,1,0,1,Private,Prof-specialty,United-States,25,Bachelors,13,Married-civ-spouse,Wife,White
2394285632,NULL,2,18.37,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,26,HS-grad,9,Never-married,Own-child,White
2395908090,NULL,46,675.45,1,249.67,1,0,0,Private,Prof-specialty,United-States,29,Bachelors,13,Never-married,Not-in-family,White
2397443484,NULL,81,1028.54,1,407.30,1,1,1,Private,Transport-moving,United-States,67,11th,7,Married-civ-spouse,Husband,White
2397473534,NULL,29,205.91,1,0.00,1,1,1,Private,Craft-repair,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
2398944306,NULL,9,200.20,1,200.20,1,0,0,Self-emp-not-inc,Prof-specialty,United-States,45,Masters,14,Never-married,Not-in-family,White
2398995230,NULL,204,1573.50,1,191.05,1,1,1,Private,Machine-op-inspct,United-States,37,Bachelors,13,Married-civ-spouse,Husband,White
2399268586,NULL,1654,16832.96,1,5369.74,1,1,1,Private,Craft-repair,United-States,58,HS-grad,9,Married-civ-spouse,Husband,White
2400086495,NULL,30,500.49,1,239.83,1,1,0,Private,Other-service,United-States,28,Some-college,10,Never-married,Not-in-family,White
2401876912,NULL,214,2495.60,1,1105.18,1,1,1,Self-emp-not-inc,Prof-specialty,United-States,74,Some-college,10,Married-civ-spouse,Husband,White
2401920199,Wholesaler,60,662.89,1,471.56,1,0,0,Private,Sales,United-States,28,Some-college,10,Never-married,Not-in-family,White
2403986939,NULL,26,345.45,1,0.00,1,1,1,Local-gov,Craft-repair,United-States,35,Some-college,10,Married-civ-spouse,Husband,White
2405149627,NULL,89,444.12,1,119.27,1,0,0,Federal-gov,Adm-clerical,United-States,69,11th,7,Widowed,Not-in-family,White
2405497716,Personal,58,500.18,1,-17.00,0,1,1,Self-emp-not-inc,Sales,Mexico,41,Some-college,10,Married-civ-spouse,Husband,White
2406437052,NULL,107,1149.57,1,341.12,1,1,0,Private,Sales,United-States,19,HS-grad,9,Never-married,Own-child,White
2406709548,NULL,16,221.55,1,0.00,1,1,1,Private,Prof-specialty,United-States,67,9th,5,Married-civ-spouse,Husband,Black
2407122349,NULL,50,402.45,1,0.00,1,1,0,Private,Sales,United-States,27,Some-college,10,Never-married,Unmarried,White
2408436877,NULL,35,89.20,1,0.00,1,0,0,Private,Adm-clerical,United-States,42,Assoc-voc,11,Never-married,Not-in-family,White
2408749667,Wholesaler,228,1399.25,1,824.83,1,1,1,Private,Exec-managerial,United-States,55,Masters,14,Married-civ-spouse,Husband,White
2409066521,NULL,29,296.70,1,232.95,1,1,1,Private,Craft-repair,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
2410433947,NULL,13,101.77,1,0.00,1,1,0,Private,Craft-repair,United-States,21,HS-grad,9,Never-married,Not-in-family,White
